ID,V0,mu,kkill,Tc_max,APC_max
140,5000.959635932114,0.04369550400443143,0.7484734176427422,2.7285246206651106,1.2792222691468154
141,15355.130976130617,0.027984298267870272,0.10844357243676814,2.8223221583503326,0.44859314670591116
142,17289.80536292798,0.029508495458585166,0.6535558936821779,1.7172576061434517,4.372040118447132
143,1768.2408958325386,0.04771778587026012,0.3257798945045922,6.381956969733667,0.23108960850634327
144,18593.637671635865,0.025849561272087093,0.26209619265284545,0.9165835372154651,1.3919917499179628
145,1115.9939315077063,0.04027945070746731,0.4055332588462663,4.077524293208426,0.798763617998033
146,5569.314571376909,0.04773670325683462,0.501986014958967,6.417775842942602,0.32748841124174416
147,2723.446070004613,0.029100927195314704,0.13898409630347705,3.4505730666674923,2.7010699406195076
148,3752.6527170616528,0.049747147330706676,0.6358567041150379,5.057737251091169,0.5025719837565089
149,13489.486983727407,0.03163843587971191,0.30010470980431037,2.4130915357947162,0.44951465880578717
150,9387.702775064392,0.029253090004886653,0.6783273867392853,1.8292863074885894,0.6521966917183745
151,15065.474845388073,0.03134777195745683,0.41557054201039645,2.6897335029614147,1.984967166169725
152,3703.5409393291584,0.03588838904150272,0.3288264559919597,3.6966126343156795,0.790734493619323
153,10888.801281262211,0.028017077532191403,0.6015521012975773,2.6651763759579246,0.0025426329529558856
154,4501.981479059516,0.031059027390107075,0.013920616076273134,5.413415149321293,0.14423392623544773
155,14082.033046065424,0.03610483136058515,0.2365886968756499,4.054213664583914,0.10895812145930261
156,5420.840069895015,0.035259631485281426,0.4612872701650877,2.986007229044376,0.041374816122986824
157,19005.08148347011,0.027968248492778007,0.10584465389943,2.48790305412988,0.981829983237646
158,5232.394430296118,0.030232086605596835,0.07883886620618628,5.222181297919757,0.7351800995028566
159,7621.340251974901,0.02780429855437211,0.061040350282694174,4.141732246594909,0.6870857820179395
160,10299.569419538757,0.03909430962702286,0.5008999139921193,4.786354699038046,0.002633135486728274
161,1183.266289871429,0.04070847703976242,0.31784081782555373,4.015536537651727,1.6347177630376748
162,9268.534264395523,0.03911591293853476,0.47902261943957025,5.52733150575186,2.7212250959622204
163,7709.785104641998,0.047217859421444214,0.5202741079983179,3.0802744799278217,0.08047799551820939
164,19479.14605244704,0.027705277447403833,0.14325685861990464,1.9623640091501682,2.5161538420918026
165,5209.3126048994945,0.038232743329083524,0.1486474011324889,5.398120803821865,0.06634105152104419
166,12169.025460863413,0.03008805333150812,0.08279148395453631,5.918498829111375,1.125436972191584
167,3513.1190828479344,0.033329873080183516,0.8334340315614962,1.2707604111679855,1.256736958079733
168,13154.682058800632,0.028926760016494923,0.8105076215949247,1.5489384995612125,2.6180259371852697
169,10779.255380098952,0.027123785361417345,0.024793642826208932,3.136532384765581,0.13243876376819577
170,6287.9710015152505,0.027480173285942665,0.26998531930374486,3.8065715330378387,1.8773480134200984
171,13032.109030831009,0.0331507088413748,0.3325754420918895,4.417011371148338,1.290395594263894
172,18365.29459234349,0.02639020267053929,0.8952725520447673,1.5435276299822003,1.199146312747307
173,5025.23796386764,0.03319510845133762,0.6487861442554599,1.5358567516025745,0.8209701760545223
174,1260.7364945990787,0.07008005976594876,0.7899404683520969,5.429726777146807,0.0016117083412256592
175,704.784445154606,0.030964513927845643,0.012865646736262545,5.064114979905841,0.364376771135215
176,10694.225579056341,0.03638463447755615,0.17109159294654913,5.658440564680751,0.4121790314205541
177,19228.369362402416,0.026404823054082833,0.03469586830806129,0.9328819338140647,0.7378547314418921
178,7768.759334199185,0.03956738015549179,0.6306594414369617,3.06889850057909,0.39886293850981186
179,5604.864977234005,0.045870742691804,0.37481847337244933,5.0018117837674545,1.0405644311328568
180,1891.4837093433202,0.05049030675473774,0.6530198255538615,3.5557681045140885,0.05249338319222612
181,5273.16761524172,0.0483887693331304,0.7300829197527106,2.520644985231698,0.2288388355234824
182,16518.129980551632,0.03361469173071042,0.4783911717055503,2.300520325786878,0.4849899940359715
183,10486.90909478851,0.03179341939269244,0.29436993219070123,1.8430514614007678,0.7054814518018653
184,2660.327213276678,0.04299510307586771,0.32193012051157577,5.047899467402015,0.6374786213351605
185,2475.475791986079,0.02731651231178035,0.15473597792883717,4.184574399456646,1.236580597934317
186,15412.346386253135,0.028530016846012425,0.7115104347539355,2.2577767832722864,0.07840370971217252
187,10419.407361648127,0.03900528743530489,0.46495688164234933,1.6945572368430981,0.16308905346824595
188,10875.267988556549,0.04033752034167177,0.2680622349186403,5.694599763705653,0.8386198079245318
189,5258.9498580349045,0.027371740831374773,0.04412750986406189,4.404814714080385,0.18882178955912135
190,10190.891324115113,0.03434968791884627,0.6254669265237537,2.781433851731656,0.3144456364235015
191,13595.366502794424,0.0305351953035939,0.7382883985487544,1.4780784012111046,2.415542926811796
192,7777.053908216701,0.03414070238616981,0.34724676819300604,3.8517243764713163,0.7987848858241091
193,9815.147423697605,0.029327844840854746,0.3627379546426783,2.4647282094950222,1.8773683537760522
194,15498.374074529713,0.028232866392725604,0.06980274458438022,2.9040387001859607,0.4002694033954321
195,4011.801939170438,0.039743344845745744,0.28370506133097523,5.938329004206049,1.8752905166050549
196,670.2263682917314,0.027129190447587243,0.1535685252574388,4.292954783761669,0.31813039556802336
197,8045.408643983495,0.0452224978624355,0.8822995748100013,3.571963553293086,0.4832462621594344
198,2528.121470617231,0.02779970304751875,0.3337629403190811,1.7596741007436256,0.9536697262053389
199,729.9104903463217,0.04977712945003456,0.8815918473983474,2.1493522030329384,1.462784829500822
200,3421.055901103574,0.04548748218991896,0.25817119228118024,6.218731764329894,0.05902947429180856
201,2105.6597206683964,0.029096440334450607,0.7141363379455471,1.406857969555055,0.5564208085537995
202,14671.063891677224,0.03280701328301942,0.07245448226218475,4.783055734874079,1.0310538707396664
203,5049.453055003022,0.047767969818459016,0.602936092244145,4.370258142302296,0.05221985121673746
204,6195.856324981582,0.02589849731390243,0.06508411987940722,5.523776771562365,0.4964274080505085
205,10721.272782100774,0.02964592637381332,0.17438658749644012,4.024222467739487,0.801523873474902
206,11466.58651418716,0.0364021610776279,0.19229952218042168,5.055315592925458,0.5094750802599417
207,10519.943137963513,0.03356333532477244,0.6293738275862814,2.6155871297279325,1.5564796374499255
208,1771.809396189743,0.0333878404168843,0.6575429947849465,1.1671271598889255,0.11679993076264462
209,11787.662313253757,0.03681758958730236,0.28532477462573086,3.003162939765496,0.3454618899002388
210,5046.337357184933,0.03467306491018569,0.385287766681328,2.599814273611479,0.38986970639889684
211,11946.571279364978,0.034393529413829824,0.8815030630745418,2.1538186979084903,1.3249588677197734
212,6522.45092471619,0.04046396273801133,0.4328736195646268,3.3587692683311134,2.67395113738915
213,3174.897496200562,0.029632614739197247,0.12738726469429235,5.140298431756685,2.475384057216683
214,4483.274202143475,0.033906330684306464,0.09860533210979618,6.139584509309953,0.1640701960037097
215,2346.7477791478723,0.02823132595957,0.6736321111393248,2.56520443091993,3.5475983239956324
216,1232.7419321371308,0.042890121072604426,0.4942844374762176,3.977759135007537,0.03293118360614186
217,10603.861691267599,0.03640048106236687,0.8471832610878093,1.5502977424395463,0.00825733790632559
218,19159.708724935193,0.030648590812803005,0.35835761712375336,0.9816294838899001,0.0008417628309269849
219,13452.194718949933,0.028227260445628857,0.8627117780497938,1.2053739631748697,0.12639010178777751
220,3221.6865173370816,0.03305392495518083,0.24597809681593924,4.233424987165233,0.3569252014988572
221,14040.717299883698,0.03195827256052752,0.19142466981880682,4.452584822230863,1.0037101525640153
222,4369.796425457343,0.0349154108185016,0.3080797835970322,2.280720640104943,4.989409182839431
223,3883.460588328464,0.029846249832708373,0.6863525772936367,3.8166423889178285,0.4136391629834618
224,818.6890724829431,0.04867498933280092,0.3585903768723023,5.839529639391359,0.9821888257951855
225,17424.231509942583,0.02795360063962772,0.48141626904185186,4.9612440476223005,0.0014182107347393224
226,3620.4494537501646,0.03217745183614864,0.807502904448481,2.338281630238419,0.5270427971104942
227,10184.793034023278,0.03904317056408616,0.27682564710992835,5.885547989082177,0.5871335408357226
228,10943.600287089013,0.0309476642401722,0.8408836394697242,1.6366951971868602,0.6471282376172498
229,17293.4448443966,0.03079953590018937,0.246927825141669,3.931962389301316,0.26739134484353444
230,6639.001228011965,0.029934171114629263,0.09877494361446955,5.025152518245758,2.691609808281924
231,356.62786573275133,0.044827966523168415,0.6683639737407209,3.080924406507163,1.2110577932871593
232,13272.498367066602,0.033480341129518476,0.08945977492724656,4.870771524455184,2.1139124880421214
233,13242.122812495089,0.03457928150794257,0.8631931198381735,1.6240558395026778,1.239811955863249
234,3871.287767130253,0.03290388309804264,0.18611656091868548,4.1531551369428845,0.41248247432844454
235,8313.908416792721,0.025792602309102967,0.5794278580149436,1.2554828344573656,0.8177905727532602
236,4573.004945889146,0.031071106991951022,0.7719052790803363,2.894194091662896,0.42133870434004245
237,8062.1434959956905,0.026622303122804294,0.8870031771933127,3.3188882877539534,0.2554721687310344
238,6516.143818732091,0.033790717132804966,0.10416496460854152,5.990219655213601,2.8389408625985215
239,9348.356633587482,0.02888762726407386,0.08498503573491822,6.218656285605795,0.4799063789666712
240,13867.28599921251,0.029797273072802513,0.02647131057697374,2.5535861730855913,0.10037564919302935
241,16881.45401786438,0.03346217341860874,0.17204728778390865,3.599716988119727,1.2444138256946327
242,9946.969923879069,0.031248510637610038,0.744421776440592,3.3675793073714755,0.04397842688680633
243,9342.305090402497,0.03387330917427039,0.1505097250108277,4.41343748716021,0.000773584198570696
244,310.3442544629546,0.05073580113741658,0.8469447592818152,2.6864029834992063,0.664568043103731
245,13618.977511616482,0.036900109537724116,0.322285731200434,4.677548476800611,0.931449618223271
246,12739.928854987926,0.03017907501802499,0.08050465385410395,4.922741062095789,0.2503322724892702
247,399.0442175860311,0.03742784130340907,0.7044102006844596,2.3845985079946357,1.479410909334761
248,7478.382209802682,0.04188469113356744,0.4584538118260242,4.140409965345966,2.8170773880284212
249,1990.798999284494,0.04872995999455635,0.5066811458547171,5.068039557948141,0.029123465448521936
250,18122.734800478505,0.029038767810451203,0.09784367119812215,2.8794883623292082,0.5638643549927836
251,11538.435710852207,0.03684389013970012,0.29048890448991604,3.5539130106854757,0.01817791109555026
252,6912.82777801744,0.027995193787219402,0.48916553604129065,2.180645081557019,2.621553015400153
253,2364.570597633401,0.03154586353046771,0.07110226264663871,1.3383590248370432,0.9222110317709364
254,12897.952333693867,0.027635848795939225,0.09613334896461023,5.6784371611583335,1.4292037688209607
255,5237.744731987239,0.03604095506213384,0.8330853289126998,1.2135531597324662,0.31825337379609586
256,2767.9324026912536,0.05518027971566731,0.6184993578197115,5.76718804586688,0.0019012492224425256
257,4648.74164606042,0.041311486371390815,0.34556400977595975,5.013644808525657,1.7752884628574526
258,6742.815025027132,0.03473147465659948,0.25401888182426186,3.202630743471927,2.7630604173558875
259,6895.605308717768,0.04963828958127367,0.4102739284817005,6.361859366751489,1.4093274678095518
260,12369.233933559663,0.035882544579221236,0.16348104499937627,5.499973093016904,1.987100438475774
261,10195.209372700605,0.04076736433547542,0.3498524096085591,4.855026470815282,0.24118170371425138
262,2281.2781769705307,0.03192743285764013,0.21313950679868485,4.552418321303319,0.05345992925858299
263,8282.381364411982,0.03631865864463286,0.38263911919026844,2.877615515944464,0.8182862248349884
264,5957.9519662294615,0.043354134090584424,0.4650769263376873,4.207053441332134,0.4821981707214914
265,9458.974163620836,0.025904687508667867,0.2362141405982555,4.0494592929482875,0.06389617983577235
266,3809.1610025147647,0.028804622193996217,0.32709822159187757,2.6925613529076315,0.9603996711450759
267,18730.24413695475,0.03146161202526128,0.05352365139102056,3.6696273642392696,0.7380796239768641
268,4384.123087530471,0.0372222879074091,0.7080910531079585,1.2839614097168948,0.002574132169127643
269,1753.5253869253388,0.05225541907430203,0.6148272289025748,4.421855750000667,2.992014092329421
270,3798.7385605330956,0.03225924857233673,0.18164015505631964,4.568790776438454,0.08464002197153682
271,12747.512904277177,0.033125307106846705,0.39032538953521406,4.175529509235267,0.44940518644571925
272,16115.494373457866,0.028793764822349358,0.3220094713303252,1.6726676420297186,1.7098945224551187
273,8068.712084919343,0.030696393325665934,0.17860897782141189,2.8942808093631216,3.9490180746869803
274,15818.925915318234,0.031195575379958637,0.16375832886081174,4.87179261053277,0.6494699699824094
275,4437.341073471232,0.05482340495623852,0.7121307590173727,6.173963503418441,1.4338416506211213
276,3142.3373120657307,0.05120377160639271,0.850720872418249,3.1079433586826433,0.25901645072565654
277,6955.051066006117,0.027349337614506156,0.7920595656944455,1.1863751977758374,0.5711454987672988
278,4750.09189112172,0.0537077309155437,0.8945578045918731,3.208561539789141,1.340296863371599
279,12717.313086946891,0.029015612872104562,0.43266859906300265,1.1352778759089266,0.2035968360443075
